element,sp_num,obs_wl_vac(nm),unc_obs_wl,ritz_wl_vac(nm),unc_ritz_wl,intens,Aki(s^-1),Acc,Ei(cm-1),Ek(cm-1),conf_i,term_i,J_i,conf_k,term_k,J_k,Type,tp_ref,line_ref,
Ar,2,"=""647.5312""","=""0.0008""","=""647.53233""","=""0.00005""","=""4""","=""""",,"=""179592.2248""","=""195031.2028""","=""3s2.3p4.(1S).3d""","=""2D""","=""5/2""","=""3s2.3p4.(3P<2>).4f""","=""2[2]*""","=""5/2""",,"=""""","=""L14821""",
Ar,2,"=""648.0085""","=""0.0008""","=""648.00885""","=""0.00008""","=""2""","=""""",,"=""159393.3850""","=""174821.0098""","=""3s2.3p4.(3P).4p""","=""2D*""","=""3/2""","=""3s2.3p4.(1D).3d""","=""2P""","=""1/2""",,"=""""","=""L14821""",
Ar,1,"=""""","=""""","=""648.1145""","=""0.0010""","=""""","=""9.4e+04""",D,"=""107054.2720""","=""122479.3820""","=""3s2.3p5.(2P*<3/2>).4p""","=""2[1/2]""","=""0""","=""3s2.3p5.(2P*<3/2>).7s""","=""2[3/2]*""","=""1""",,"=""T1218n""","=""""",
Ar,2,"=""648.30825""","=""0.00001""","=""648.308254""","=""0.000017""","=""120""","=""1.06e+07""",C+,"=""145668.8845""","=""161089.3846""","=""3s2.3p4.(3P).3d""","=""2P""","=""3/2""","=""3s2.3p4.(3P).4p""","=""2S*""","=""1/2""",,"=""T926""","=""L11520""",
Ar,2,"=""648.7444""","=""0.0008""","=""648.74266""","=""0.00006""","=""1*""","=""""",,"=""196315.5916""","=""211725.7661""","=""3s2.3p4.(3P<1>).4f""","=""2[3]*""","=""5/2""","=""3s2.3p4.(3P<1>).6g""","=""2[3]""","=""7/2""",,"=""""","=""L14821""",
Ar,2,"=""648.7444""","=""0.0008""","=""648.74712""","=""0.00008""","=""1*""","=""""",,"=""196315.5916""","=""211725.660""","=""3s2.3p4.(3P<1>).4f""","=""2[3]*""","=""5/2""","=""3s2.3p4.(3P<1>).6g""","=""2[3]""","=""5/2""",,"=""""","=""L14821""",
Ar,2,"=""648.985""","=""0.002""","=""648.98852""","=""0.00005""","=""0""","=""""",,"=""179592.2248""","=""194996.5613""","=""3s2.3p4.(1S).3d""","=""2D""","=""5/2""","=""3s2.3p4.(3P<2>).4f""","=""2[2]*""","=""3/2""",,"=""""","=""L14821""",
Ar,1,"=""""","=""""","=""649.3969""","=""0.0010""","=""""","=""3.1e+04""",D,"=""105617.2700""","=""121011.9198""","=""3s2.3p5.(2P*<3/2>).4p""","=""2[5/2]""","=""2""","=""3s2.3p5.(2P*<1/2>).4d""","=""2[3/2]*""","=""1""",,"=""T1164n""","=""""",
Ar,2,"=""650.02151""","=""0.00008""","=""650.021515""","=""0.000017""","=""5""","=""3.e+05""",C+,"=""145668.8845""","=""161048.7411""","=""3s2.3p4.(3P).3d""","=""2P""","=""3/2""","=""3s2.3p4.(3P).4p""","=""4S*""","=""3/2""",,"=""T926""","=""L2634""",
Ar,2,"=""650.13608""","=""0.00008""","=""650.13587""","=""0.00017""","=""6""","=""""",,"=""195281.4505""","=""210658.602""","=""3s2.3p4.(3P<2>).4f""","=""2[1]*""","=""1/2""","=""3s2.3p4.(3P<2>).6g""","=""2[2]""","=""3/2""",,"=""""","=""L2634""",
Ar,2,"=""650.2157""","=""0.0008""","=""650.21852""","=""0.00008""","=""3""","=""""",,"=""174821.0098""","=""190196.2066""","=""3s2.3p4.(1D).3d""","=""2P""","=""1/2""","=""3s2.3p4.(3P).5p""","=""2P*""","=""1/2""",,"=""""","=""L14821""",
Ar,2,"=""650.6138""","=""0.0008""","=""650.61444""","=""0.00006""","=""3""","=""""",,"=""179931.8393""","=""195297.6798""","=""3s2.3p4.(1S).3d""","=""2D""","=""3/2""","=""3s2.3p4.(3P<2>).4f""","=""2[1]*""","=""3/2""",,"=""""","=""L14821""",
Ar,2,"=""650.8174""","=""0.0004""","=""650.81718""","=""0.00007""","=""6""","=""""",,"=""195297.6798""","=""210658.7338""","=""3s2.3p4.(3P<2>).4f""","=""2[1]*""","=""3/2""","=""3s2.3p4.(3P<2>).6g""","=""2[2]""","=""5/2""",,"=""""","=""L11520""",
Ar,2,"=""650.9089""","=""0.0008""","=""650.910014""","=""0.000021""","=""6""","=""1.e+04""",D,"=""143371.4364""","=""158730.2995""","=""3s2.3p4.(3P).3d""","=""4F""","=""3/2""","=""3s2.3p4.(3P).4p""","=""2D*""","=""5/2""",,"=""T926""","=""L14821""",
Ar,1,"=""""","=""""","=""651.3846""","=""0.0010""","=""""","=""5.4e+04""",D,"=""107131.7086""","=""122479.3820""","=""3s2.3p5.(2P*<1/2>).4p""","=""2[3/2]""","=""1""","=""3s2.3p5.(2P*<3/2>).7s""","=""2[3/2]*""","=""1""",,"=""T1164n""","=""""",
Ar,2,"=""653.2927""","=""0.0008""","=""653.294401""","=""0.000026""","=""2""","=""""",,"=""191974.5800""","=""207277.3869""","=""3s2.3p4.(1S).4p""","=""2P*""","=""3/2""","=""3s2.3p4.(3P).7s""","=""4P""","=""3/2""",,"=""""","=""L14821""",
Ar,2,"=""653.80451""","=""0.00008""","=""653.80452""","=""0.00004""","=""20""","=""""",,"=""179592.2248""","=""194883.0921""","=""3s2.3p4.(1S).3d""","=""2D""","=""5/2""","=""3s2.3p4.(3P<2>).4f""","=""2[3]*""","=""7/2""",,"=""""","=""L11520""",
Ar,1,"=""653.8112""","=""0.0010""","=""653.8112""","=""0.0010""","=""15""","=""1.1e+05""",D+,"=""105462.7596""","=""120753.4714""","=""3s2.3p5.(2P*<3/2>).4p""","=""2[5/2]""","=""3""","=""3s2.3p5.(2P*<1/2>).4d""","=""2[5/2]*""","=""3""",,"=""T1218n""","=""L2634""",
Ar,2,"=""654.0409""","=""0.0008""","=""654.04307""","=""0.00008""","=""2""","=""""",,"=""174821.0098""","=""190106.3000""","=""3s2.3p4.(1D).3d""","=""2P""","=""1/2""","=""3s2.3p4.(3P).5p""","=""4D*""","=""3/2""",,"=""""","=""L14821""",
Ar,2,"=""654.7350""","=""0.0008""","=""654.73537""","=""0.00004""","=""3""","=""""",,"=""179592.2248""","=""194861.3529""","=""3s2.3p4.(1S).3d""","=""2D""","=""5/2""","=""3s2.3p4.(3P<2>).4f""","=""2[3]*""","=""5/2""",,"=""""","=""L14821""",
Ar,2,"=""655.1498""","=""0.0008""","=""655.14996""","=""0.00005""","=""3""","=""""",,"=""189934.6322""","=""205194.0978""","=""3s2.3p4.(3P).4d""","=""2P""","=""1/2""","=""3s2.3p4.(3P<2>).5f""","=""2[1]*""","=""3/2""",,"=""""","=""L14821""",
Ar,2,"=""655.7724""","=""0.0008""","=""655.77347""","=""0.00006""","=""2""","=""""",,"=""174409.8916""","=""189654.8487""","=""3s2.3p4.(1D).3d""","=""2P""","=""3/2""","=""3s2.3p4.(3P).5p""","=""4D*""","=""5/2""",,"=""""","=""L14821""",
Ar,2,"=""656.4170""","=""0.0008""","=""656.41928""","=""0.00004""","=""3p""","=""""",,"=""179592.2248""","=""194822.1833""","=""3s2.3p4.(1S).3d""","=""2D""","=""5/2""","=""3s2.3p4.(3P<2>).4f""","=""2[4]*""","=""7/2""",,"=""""","=""L14821""",
Ar,1,"=""""","=""""","=""659.6113""","=""0.0010""","=""""","=""2.3e+04""",D,"=""105462.7596""","=""120619.0162""","=""3s2.3p5.(2P*<3/2>).4p""","=""2[5/2]""","=""3""","=""3s2.3p5.(2P*<1/2>).4d""","=""2[5/2]*""","=""2""",,"=""T1164n""","=""""",
Ar,1,"=""""","=""""","=""659.8678""","=""0.0010""","=""""","=""3.6e+04""",D,"=""107289.7001""","=""122440.0672""","=""3s2.3p5.(2P*<1/2>).4p""","=""2[3/2]""","=""2""","=""3s2.3p5.(2P*<3/2>).7s""","=""2[3/2]*""","=""2""",,"=""T1164n""","=""""",
Ar,1,"=""""","=""""","=""660.4011""","=""0.0010""","=""""","=""2.8e+05""",D+,"=""105462.7596""","=""120600.8905""","=""3s2.3p5.(2P*<3/2>).4p""","=""2[5/2]""","=""3""","=""3s2.3p5.(2P*<1/2>).4d""","=""2[3/2]*""","=""2""",,"=""T1218n""","=""""",
Ar,1,"=""660.4853""","=""0.0010""","=""660.4853""","=""0.0010""","=""15""","=""1.3e+04""",D,"=""105617.2700""","=""120753.4714""","=""3s2.3p5.(2P*<3/2>).4p""","=""2[5/2]""","=""2""","=""3s2.3p5.(2P*<1/2>).4d""","=""2[5/2]*""","=""3""",,"=""T1218n""","=""L2634""",
Ar,2,"=""660.826""","=""0.004""","=""660.82726""","=""0.00010""","=""1bl?""","=""""",,"=""196633.1005""","=""211761.470""","=""3s2.3p4.(3P<0>).4f""","=""2[3]*""","=""5/2""","=""3s2.3p4.(3P<1>).6g""","=""2[4]""","=""7/2""",,"=""""","=""L14821""",
Ar,2,"=""661.1196""","=""0.0008""","=""661.11965""","=""0.00004""","=""2""","=""""",,"=""189934.6322""","=""205056.3109""","=""3s2.3p4.(3P).4d""","=""2P""","=""1/2""","=""3s2.3p4.(3P<2>).5f""","=""2[2]*""","=""3/2""",,"=""""","=""L14821""",
Ar,2,"=""661.4349""","=""0.0004""","=""661.43470""","=""0.00008""","=""6""","=""""",,"=""159706.5337""","=""174821.0098""","=""3s2.3p4.(3P).4p""","=""2P*""","=""1/2""","=""3s2.3p4.(1D).3d""","=""2P""","=""1/2""",,"=""""","=""L11520""",
Ar,2,"=""662.0965""","=""0.0002""","=""662.09672""","=""0.00007""","=""8""","=""""",,"=""179931.8393""","=""195031.2028""","=""3s2.3p4.(1S).3d""","=""2D""","=""3/2""","=""3s2.3p4.(3P<2>).4f""","=""2[2]*""","=""5/2""",,"=""""","=""L11520""",
Ar,2,"=""662.315""","=""0.002""","=""662.313378""","=""0.000018""","=""0""","=""""",,"=""170530.4040""","=""185624.8282""","=""3s2.3p4.(1D).4p""","=""2F*""","=""7/2""","=""3s2.3p4.(3P).4d""","=""4F""","=""7/2""",,"=""""","=""L14821""",
Ar,1,"=""""","=""""","=""663.2084""","=""0.0010""","=""""","=""5.3e+04""",D,"=""106087.2598""","=""121161.3135""","=""3s2.3p5.(2P*<3/2>).4p""","=""2[3/2]""","=""1""","=""3s2.3p5.(2P*<1/2>).6s""","=""2[1/2]*""","=""1""",,"=""T1218n""","=""""",
Ar,2,"=""663.620""","=""0.002""","=""663.61923""","=""0.00006""","=""0h""","=""""",,"=""179931.8393""","=""194996.5613""","=""3s2.3p4.(1S).3d""","=""2D""","=""3/2""","=""3s2.3p4.(3P<2>).4f""","=""2[2]*""","=""3/2""",,"=""""","=""L14821""",
Ar,2,"=""663.82202""","=""0.00001""","=""663.822027""","=""0.000018""","=""151""","=""1.37e+07""",A,"=""143107.6801""","=""158167.7999""","=""3s2.3p4.(3P).3d""","=""4F""","=""5/2""","=""3s2.3p4.(3P).4p""","=""4D*""","=""3/2""",,"=""T926""","=""L11520""",
Ar,2,"=""663.97403""","=""0.00002""","=""663.97402""","=""0.00003""","=""93""","=""1.69e+07""",A,"=""143371.4364""","=""158428.1087""","=""3s2.3p4.(3P).3d""","=""4F""","=""3/2""","=""3s2.3p4.(3P).4p""","=""4D*""","=""1/2""",,"=""T926""","=""L11520""",
Ar,2,"=""664.36973""","=""0.00001""","=""664.369734""","=""0.000018""","=""269""","=""1.47e+07""",B,"=""142186.3153""","=""157234.0196""","=""3s2.3p4.(3P).3d""","=""4F""","=""9/2""","=""3s2.3p4.(3P).4p""","=""4D*""","=""7/2""",,"=""T926""","=""L11520""",
Ar,2,"=""665.3583""","=""0.0008""","=""665.36015""","=""0.00009""","=""1""","=""""",,"=""190196.2066""","=""205221.512""","=""3s2.3p4.(3P).5p""","=""2P*""","=""1/2""","=""3s2.3p4.(3P).5d""","=""2P""","=""3/2""",,"=""""","=""L14821""",
Ar,1,"=""""","=""""","=""665.6938""","=""0.0010""","=""""","=""3.1e+04""",D,"=""107496.4166""","=""122514.192""","=""3s2.3p5.(2P*<1/2>).4p""","=""2[1/2]""","=""1""","=""3s2.3p5.(2P*<3/2>).5d""","=""2[3/2]*""","=""1""",,"=""T1164n""","=""""",
Ar,2,"=""665.7499""","=""0.0016""","=""665.75001""","=""0.00007""","=""2bl""","=""""",,"=""159393.3850""","=""174409.8916""","=""3s2.3p4.(3P).4p""","=""2D*""","=""3/2""","=""3s2.3p4.(1D).3d""","=""2P""","=""3/2""",,"=""""","=""L14821""",
Ar,1,"=""666.0676""","=""0.0010""","=""666.0677""","=""0.0010""","=""5""","=""7.8e+05""",D,"=""106087.2598""","=""121096.605""","=""3s2.3p5.(2P*<3/2>).4p""","=""2[3/2]""","=""1""","=""3s2.3p5.(2P*<1/2>).6s""","=""2[1/2]*""","=""0""",,"=""T1218n""","=""L2634""",
Ar,1,"=""666.4051""","=""0.0010""","=""666.4051""","=""0.0010""","=""5""","=""1.5e+05""",D+,"=""105617.2700""","=""120619.0162""","=""3s2.3p5.(2P*<3/2>).4p""","=""2[5/2]""","=""2""","=""3s2.3p5.(2P*<1/2>).4d""","=""2[5/2]*""","=""2""",,"=""T1218n""","=""L2634""",
Ar,2,"=""666.63587""","=""0.00001""","=""666.635878""","=""0.000018""","=""117""","=""8.8e+06""",B,"=""144709.9818""","=""159706.5337""","=""3s2.3p4.(3P).3d""","=""2P""","=""1/2""","=""3s2.3p4.(3P).4p""","=""2P*""","=""1/2""",,"=""T926""","=""L11520""",
Ar,1,"=""667.7282""","=""0.0010""","=""667.7281""","=""0.0010""","=""100""","=""2.36e+05""",B,"=""93750.5978""","=""108722.6194""","=""3s2.3p5.(2P*<3/2>).4s""","=""2[3/2]*""","=""1""","=""3s2.3p5.(2P*<1/2>).4p""","=""2[1/2]""","=""0""",,"=""T5223""","=""L2634""",
Ar,2,"=""668.42924""","=""0.00001""","=""668.429254""","=""0.000018""","=""204""","=""1.07e+07""",B+,"=""142717.0965""","=""157673.4134""","=""3s2.3p4.(3P).3d""","=""4F""","=""7/2""","=""3s2.3p4.(3P).4p""","=""4D*""","=""5/2""",,"=""T926""","=""L11520""",
Ar,1,"=""""","=""""","=""668.4788""","=""0.0010""","=""""","=""3.9e+04""",D,"=""107131.7086""","=""122086.9164""","=""3s2.3p5.(2P*<1/2>).4p""","=""2[3/2]""","=""1""","=""3s2.3p5.(2P*<3/2>).5d""","=""2[3/2]*""","=""2""",,"=""T1218n""","=""""",
Ar,2,"=""669.571""","=""0.002""","=""669.5709""","=""0.0005""","=""0.5""","=""""",,"=""189654.8487""","=""204585.664""","=""3s2.3p4.(3P).5p""","=""4D*""","=""5/2""","=""3s2.3p4.(3P).5d""","=""2D""","=""5/2""",,"=""""","=""L14821""",
Ar,2,"=""669.6296""","=""0.0008""","=""669.62931""","=""0.00006""","=""4""","=""""",,"=""179931.8393""","=""194861.3529""","=""3s2.3p4.(1S).3d""","=""2D""","=""3/2""","=""3s2.3p4.(3P<2>).4f""","=""2[3]*""","=""5/2""",,"=""""","=""L14821""",
Ar,1,"=""""","=""""","=""669.8471""","=""0.0010""","=""""","=""2.5e+04""",D,"=""106087.2598""","=""121011.9198""","=""3s2.3p5.(2P*<3/2>).4p""","=""2[3/2]""","=""1""","=""3s2.3p5.(2P*<1/2>).4d""","=""2[3/2]*""","=""1""",,"=""T1218n""","=""""",
Ar,1,"=""""","=""""","=""669.8874""","=""0.0010""","=""""","=""1.6e+05""",D+,"=""106237.5518""","=""121161.3135""","=""3s2.3p5.(2P*<3/2>).4p""","=""2[3/2]""","=""2""","=""3s2.3p5.(2P*<1/2>).6s""","=""2[1/2]*""","=""1""",,"=""T1218n""","=""""",
Ar,1,"=""""","=""""","=""671.9219""","=""0.0010""","=""""","=""2.4e+05""",D,"=""107054.2720""","=""121932.8477""","=""3s2.3p5.(2P*<3/2>).4p""","=""2[1/2]""","=""0""","=""3s2.3p5.(2P*<3/2>).5d""","=""2[1/2]*""","=""1""",,"=""T1218n""","=""""",
Ar,1,"=""""","=""""","=""672.2890""","=""0.0010""","=""""","=""3.2e+04""",D,"=""107289.7001""","=""122160.1502""","=""3s2.3p5.(2P*<1/2>).4p""","=""2[3/2]""","=""2""","=""3s2.3p5.(2P*<3/2>).5d""","=""2[7/2]*""","=""3""",,"=""T1218n""","=""""",
Ar,1,"=""675.2834""","=""0.0010""","=""675.2834""","=""0.0010""","=""150""","=""1.93e+06""",C,"=""104102.0990""","=""118906.6110""","=""3s2.3p5.(2P*<3/2>).4p""","=""2[1/2]""","=""1""","=""3s2.3p5.(2P*<3/2>).4d""","=""2[3/2]*""","=""2""",,"=""T1218n""","=""L2634""",
Ar,1,"=""""","=""""","=""675.4372""","=""0.0010""","=""""","=""2.1e+05""",D,"=""107131.7086""","=""121932.8477""","=""3s2.3p5.(2P*<1/2>).4p""","=""2[3/2]""","=""1""","=""3s2.3p5.(2P*<3/2>).5d""","=""2[1/2]*""","=""1""",,"=""T1218n""","=""""",
Ar,1,"=""675.6163""","=""0.0010""","=""675.6163""","=""0.0010""","=""5""","=""3.6e+05""",D+,"=""107289.7001""","=""122086.9164""","=""3s2.3p5.(2P*<1/2>).4p""","=""2[3/2]""","=""2""","=""3s2.3p5.(2P*<3/2>).5d""","=""2[3/2]*""","=""2""",,"=""T1218n""","=""L2634""",
Ar,2,"=""675.65522""","=""0.00005""","=""675.65524""","=""0.00003""","=""32""","=""2.0e+06""",B,"=""143371.4364""","=""158167.7999""","=""3s2.3p4.(3P).3d""","=""4F""","=""3/2""","=""3s2.3p4.(3P).4p""","=""4D*""","=""3/2""",,"=""T926""","=""L11520""",
Ar,1,"=""676.6612""","=""0.0010""","=""676.6611""","=""0.0010""","=""15""","=""4.0e+05""",D+,"=""106237.5518""","=""121011.9198""","=""3s2.3p5.(2P*<3/2>).4p""","=""2[3/2]""","=""2""","=""3s2.3p5.(2P*<1/2>).4d""","=""2[3/2]*""","=""1""",,"=""T1218n""","=""L2634""",
Ar,1,"=""""","=""""","=""677.9926""","=""0.0010""","=""""","=""1.21e+05""",C,"=""108722.6194""","=""123467.9733""","=""3s2.3p5.(2P*<1/2>).4p""","=""2[1/2]""","=""0""","=""3s2.3p5.(2P*<3/2>).6d""","=""2[1/2]*""","=""1""",,"=""T1164n""","=""""",
Ar,2,"=""679.9288""","=""0.0008""","=""679.92910""","=""0.00007""","=""3""","=""""",,"=""159706.5337""","=""174409.8916""","=""3s2.3p4.(3P).4p""","=""2P*""","=""1/2""","=""3s2.3p4.(1D).3d""","=""2P""","=""3/2""",,"=""""","=""L14821""",
Ar,2,"=""680.85312""","=""0.00009""","=""680.853130""","=""0.000019""","=""15""","=""7.e+05""",C,"=""144709.9818""","=""159393.3850""","=""3s2.3p4.(3P).3d""","=""2P""","=""1/2""","=""3s2.3p4.(3P).4p""","=""2D*""","=""3/2""",,"=""T926""","=""L11520""",
Ar,1,"=""""","=""""","=""681.8289""","=""0.0010""","=""""","=""2.0e+05""",D,"=""107131.7086""","=""121794.0988""","=""3s2.3p5.(2P*<1/2>).4p""","=""2[3/2]""","=""1""","=""3s2.3p5.(2P*<3/2>).5d""","=""2[1/2]*""","=""0""",,"=""T1218n""","=""""",
Ar,2,"=""681.8371""","=""0.0008""","=""681.83842""","=""0.00004""","=""8""","=""""",,"=""157673.4134""","=""172335.5985""","=""3s2.3p4.(3P).4p""","=""4D*""","=""5/2""","=""3s2.3p4.(1D).3d""","=""2D""","=""5/2""",,"=""""","=""L14821""",
Ar,1,"=""""","=""""","=""682.7249""","=""0.0010""","=""""","=""2.4e+05""",D,"=""107289.7001""","=""121932.8477""","=""3s2.3p5.(2P*<1/2>).4p""","=""2[3/2]""","=""2""","=""3s2.3p5.(2P*<3/2>).5d""","=""2[1/2]*""","=""1""",,"=""T1218n""","=""""",
