obs_wl_vac(nm),unc_obs_wl,ritz_wl_vac(nm),unc_ritz_wl,intens,Aki(s^-1),Acc,Ei(eV),Ek(eV),conf_i,term_i,J_i,conf_k,term_k,J_k,Type,tp_ref,line_ref,
"=""712.56""","=""0.03""","=""712.614""","=""0.010""","=""6*""","=""""",,"=""8.540829""","=""10.280199""","=""5d9.6s2.(2D<5/2>).6p""","=""2[3/2]*""","=""2""","=""5d10.6s.14s""","=""3S""","=""1""",,"=""""","=""L7590c86""",
"=""713.50""","=""0.03""","=""713.486""","=""0.015""","=""4""","=""""",,"=""8.6189570""","=""10.35620""","=""5d10.6s.7p""","=""3P*""","=""0""","=""5d10.6s.16d""","=""3D""","=""1""",,"=""""","=""L7590c86""",
"=""714.76""","=""0.03""","=""714.804""","=""0.015""","=""2d""","=""""",,"=""8.6369628""","=""10.37101""","=""5d10.6s.7p""","=""3P*""","=""1""","=""5d10.6s.19s""","=""3S""","=""1""",,"=""""","=""L7590""",
"=""715.42""","=""0.03""","=""""","=""""","=""0d""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",,"=""""","=""L7590c86""",
"=""716.22""","=""0.03""","=""716.227""","=""0.021""","=""5""","=""""",,"=""8.6369628""","=""10.36756""","=""5d10.6s.7p""","=""3P*""","=""1""","=""5d10.6s.17d""","=""3D""","=""2""",,"=""""","=""L7590c86""",
"=""716.90""","=""0.03""","=""""","=""""","=""2""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",,"=""""","=""L7590c86""",
"=""717.06""","=""0.06""","=""717.053""","=""0.015""","=""0""","=""""",,"=""8.6189570""","=""10.34756""","=""5d10.6s.7p""","=""3P*""","=""0""","=""5d10.6s.17s""","=""3S""","=""1""",,"=""""","=""L15169c86""",
"=""717.60""","=""0.04""","=""717.52""","=""0.03""","=""3d*""","=""""",,"=""8.540829""","=""10.26830""","=""5d9.6s2.(2D<5/2>).6p""","=""2[3/2]*""","=""2""","=""5d10.6s.10f""","=""3F*""","=""4""",E2,"=""""","=""L15167c86""",
"=""717.60""","=""0.04""","=""717.55""","=""0.03""","=""3d*""","=""""",,"=""8.540829""","=""10.26823""","=""5d9.6s2.(2D<5/2>).6p""","=""2[3/2]*""","=""2""","=""5d10.6s.10f""","=""3F*""","=""3""",E2,"=""""","=""L15167c86""",
"=""717.60""","=""0.04""","=""717.57""","=""0.03""","=""3d*""","=""""",,"=""8.540829""","=""10.26820""","=""5d9.6s2.(2D<5/2>).6p""","=""2[3/2]*""","=""2""","=""5d10.6s.10f""","=""3F*""","=""2""",E2,"=""""","=""L15167c86""",
"=""717.78""","=""0.03""","=""717.777""","=""0.015""","=""10""","=""""",,"=""8.540829""","=""10.26769""","=""5d9.6s2.(2D<5/2>).6p""","=""2[3/2]*""","=""2""","=""5d10.6s.12d""","=""3D""","=""3""",,"=""""","=""L7590c86""",
"=""719.09""","=""0.03""","=""719.118""","=""0.016""","=""3""","=""""",,"=""8.6369628""","=""10.36060""","=""5d10.6s.7p""","=""3P*""","=""1""","=""5d10.6s.18s""","=""3S""","=""1""",,"=""""","=""L7590c86""",
"=""719.35""","=""0.03""","=""719.354""","=""0.016""","=""4""","=""""",,"=""8.6189570""","=""10.34203""","=""5d10.6s.7p""","=""3P*""","=""0""","=""5d10.6s.15d""","=""3D""","=""1""",,"=""""","=""L7590c86""",
"=""720.91""","=""0.03""","=""720.92""","=""0.03""","=""6*""","=""""",,"=""8.6369628""","=""10.35629""","=""5d10.6s.7p""","=""3P*""","=""1""","=""5d10.6s.16d""","=""3D""","=""2""",,"=""""","=""L7590c86""",
"=""720.91""","=""0.03""","=""720.959""","=""0.016""","=""6*""","=""""",,"=""8.6369628""","=""10.35620""","=""5d10.6s.7p""","=""3P*""","=""1""","=""5d10.6s.16d""","=""3D""","=""1""",,"=""""","=""L7590c86""",
"=""722.24""","=""0.03""","=""""","=""""","=""0d""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",,"=""""","=""L7590c86""",
"=""722.75""","=""0.03""","=""""","=""""","=""0d""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",,"=""""","=""L7590c86""",
"=""723.94""","=""0.03""","=""""","=""""","=""3""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",,"=""""","=""L7590c86""",
"=""724.57""","=""0.03""","=""724.601""","=""0.016""","=""3""","=""""",,"=""8.6369628""","=""10.34756""","=""5d10.6s.7p""","=""3P*""","=""1""","=""5d10.6s.17s""","=""3S""","=""1""",,"=""""","=""L7590c86""",
"=""726.91""","=""0.03""","=""726.91""","=""0.03""","=""5*""","=""""",,"=""8.6369628""","=""10.34212""","=""5d10.6s.7p""","=""3P*""","=""1""","=""5d10.6s.15d""","=""3D""","=""2""",,"=""""","=""L7590c86""",
"=""726.91""","=""0.03""","=""726.951""","=""0.016""","=""5*""","=""""",,"=""8.6369628""","=""10.34203""","=""5d10.6s.7p""","=""3P*""","=""1""","=""5d10.6s.15d""","=""3D""","=""1""",,"=""""","=""L7590c86""",
"=""727.07""","=""0.03""","=""727.071""","=""0.021""","=""5""","=""""",,"=""8.6189570""","=""10.32374""","=""5d10.6s.7p""","=""3P*""","=""0""","=""5d10.6s.14d""","=""3D""","=""1""",,"=""""","=""L7590c86""",
"=""727.84""","=""0.03""","=""""","=""""","=""""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",,"=""""","=""L7590""",
"=""729.49""","=""0.03""","=""729.490""","=""0.010""","=""7""","=""""",,"=""8.540829""","=""10.239962""","=""5d9.6s2.(2D<5/2>).6p""","=""2[3/2]*""","=""2""","=""5d10.6s.13s""","=""3S""","=""1""",,"=""""","=""L7590c86""",
"=""730.17""","=""0.04""","=""""","=""""","=""4""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",,"=""""","=""L15167c86""",
"=""730.36""","=""0.03""","=""730.368""","=""0.011""","=""""","=""""",,"=""10.367793""","=""12.064883""","=""5d10.6s.18p""","=""1P*""","=""1""","=""5d9.6s2.(2D<5/2>).7s""","=""2[5/2]""","=""2""",,"=""""","=""L7590""",
"=""731.71""","=""0.03""","=""731.708""","=""0.011""","=""4""","=""""",,"=""8.6369628""","=""10.330946""","=""5d10.6s.7p""","=""3P*""","=""1""","=""5d10.6s.16s""","=""3S""","=""1""",,"=""""","=""L7590c86""",
"=""733.30""","=""0.03""","=""733.306""","=""0.011""","=""3""","=""""",,"=""8.6189570""","=""10.30925""","=""5d10.6s.7p""","=""3P*""","=""0""","=""5d10.6s.15s""","=""3S""","=""1""",,"=""""","=""L7590c86""",
"=""734.1""","=""0.2""","=""734.260""","=""0.011""","=""1d""","=""""",,"=""10.376788""","=""12.064883""","=""5d10.6s.19p""","=""1P*""","=""1""","=""5d9.6s2.(2D<5/2>).7s""","=""2[5/2]""","=""2""",,"=""""","=""L15191c86""",
"=""734.81""","=""0.03""","=""734.789""","=""0.022""","=""8""","=""""",,"=""8.6369628""","=""10.32384""","=""5d10.6s.7p""","=""3P*""","=""1""","=""5d10.6s.14d""","=""3D""","=""2""",,"=""""","=""L7590c86""",
"=""734.86""","=""0.06""","=""734.832""","=""0.022""","=""0d""","=""""",,"=""8.6369628""","=""10.32374""","=""5d10.6s.7p""","=""3P*""","=""1""","=""5d10.6s.14d""","=""3D""","=""1""",,"=""""","=""L15169c86""",
"=""736.73""","=""0.05""","=""736.702""","=""0.022""","=""1d*""","=""""",,"=""8.540829""","=""10.22333""","=""5d9.6s2.(2D<5/2>).6p""","=""2[3/2]*""","=""2""","=""5d10.6s.9f""","=""3F*""","=""4""",E2,"=""""","=""L7589c86""",
"=""736.73""","=""0.05""","=""736.740""","=""0.022""","=""1d*""","=""""",,"=""8.540829""","=""10.22324""","=""5d9.6s2.(2D<5/2>).6p""","=""2[3/2]*""","=""2""","=""5d10.6s.9f""","=""3F*""","=""3""",E2,"=""""","=""L7589c86""",
"=""736.73""","=""0.05""","=""736.784""","=""0.016""","=""1d*""","=""""",,"=""8.540829""","=""10.22314""","=""5d9.6s2.(2D<5/2>).6p""","=""2[3/2]*""","=""2""","=""5d10.6s.9f""","=""3F*""","=""2""",E2,"=""""","=""L7589c86""",
"=""737.15""","=""0.03""","=""737.137""","=""0.016""","=""10""","=""""",,"=""8.540829""","=""10.22234""","=""5d9.6s2.(2D<5/2>).6p""","=""2[3/2]*""","=""2""","=""5d10.6s.11d""","=""3D""","=""3""",,"=""""","=""L7590c86""",
"=""737.45""","=""0.03""","=""737.433""","=""0.016""","=""4""","=""""",,"=""8.6189570""","=""10.29979""","=""5d10.6s.7p""","=""3P*""","=""0""","=""5d10.6s.13d""","=""3D""","=""1""",,"=""""","=""L7590c86""",
"=""738.75""","=""0.03""","=""""","=""""","=""1d""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",,"=""""","=""L7590c86""",
"=""739.38""","=""0.03""","=""""","=""""","=""1d""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",,"=""""","=""L7590c86""",
"=""740.33""","=""0.03""","=""""","=""""","=""1d""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",,"=""""","=""L7590c86""",
"=""741.22""","=""0.03""","=""741.201""","=""0.011""","=""4""","=""""",,"=""8.6369628""","=""10.30925""","=""5d10.6s.7p""","=""3P*""","=""1""","=""5d10.6s.15s""","=""3S""","=""1""",,"=""""","=""L7590c86""",
"=""745.39""","=""0.03""","=""745.385""","=""0.011""","=""8*""","=""""",,"=""8.6369628""","=""10.299863""","=""5d10.6s.7p""","=""3P*""","=""1""","=""5d10.6s.13d""","=""3D""","=""2""",,"=""""","=""L7590c86""",
"=""745.39""","=""0.03""","=""745.418""","=""0.017""","=""8*""","=""""",,"=""8.6369628""","=""10.29979""","=""5d10.6s.7p""","=""3P*""","=""1""","=""5d10.6s.13d""","=""3D""","=""1""",,"=""""","=""L7590c86""",
"=""745.67""","=""0.03""","=""745.668""","=""0.010""","=""3""","=""""",,"=""8.6369628""","=""10.299231""","=""5d10.6s.7p""","=""3P*""","=""1""","=""5d10.6s.13d""","=""1D""","=""2""",,"=""""","=""L7590c86""",
"=""746.13""","=""0.03""","=""746.129""","=""0.011""","=""2""","=""""",,"=""8.6189570""","=""10.280199""","=""5d10.6s.7p""","=""3P*""","=""0""","=""5d10.6s.14s""","=""3S""","=""1""",,"=""""","=""L7590c86""",
"=""747.29""","=""0.03""","=""""","=""""","=""1d""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",,"=""""","=""L7590c86""",
"=""749.45""","=""0.03""","=""""","=""""","=""1d""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",,"=""""","=""L7590c86""",
"=""750.04""","=""0.03""","=""""","=""""","=""1d""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",,"=""""","=""L7590c86""",
"=""752.01""","=""0.03""","=""751.988""","=""0.017""","=""9""","=""""",,"=""8.6189570""","=""10.26726""","=""5d10.6s.7p""","=""3P*""","=""0""","=""5d10.6s.12d""","=""3D""","=""1""",,"=""""","=""L7590c86""",
"=""753.16""","=""0.03""","=""""","=""""","=""1d""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",,"=""""","=""L7590c86""",
"=""753.39""","=""0.03""","=""""","=""""","=""0""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",,"=""""","=""L7590c86""",
"=""754.29""","=""0.03""","=""754.304""","=""0.011""","=""4""","=""""",,"=""8.6369628""","=""10.280199""","=""5d10.6s.7p""","=""3P*""","=""1""","=""5d10.6s.14s""","=""3S""","=""1""",,"=""""","=""L7590c86""",
"=""755.21""","=""0.03""","=""755.219""","=""0.005""","=""7""","=""""",,"=""8.540829""","=""10.182076""","=""5d9.6s2.(2D<5/2>).6p""","=""2[3/2]*""","=""2""","=""5d10.6s.12s""","=""3S""","=""1""",,"=""""","=""L7590c86""",
"=""756.08""","=""0.03""","=""""","=""""","=""1d""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",,"=""""","=""L7590c86""",
"=""757.12""","=""0.03""","=""""","=""""","=""1d""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",,"=""""","=""L7590c86""",
"=""758.09""","=""0.03""","=""""","=""""","=""1d""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",,"=""""","=""L7590c86""",
"=""760.21""","=""0.03""","=""760.217""","=""0.011""","=""7*""","=""""",,"=""8.6369628""","=""10.267419""","=""5d10.6s.7p""","=""3P*""","=""1""","=""5d10.6s.12d""","=""3D""","=""2""",,"=""""","=""L7590c86""",
"=""760.21""","=""0.03""","=""760.293""","=""0.017""","=""7*""","=""""",,"=""8.6369628""","=""10.26726""","=""5d10.6s.7p""","=""3P*""","=""1""","=""5d10.6s.12d""","=""3D""","=""1""",,"=""""","=""L7590c86""",
"=""760.59""","=""0.03""","=""760.630""","=""0.011""","=""4""","=""""",,"=""8.6369628""","=""10.26653""","=""5d10.6s.7p""","=""3P*""","=""1""","=""5d10.6s.12d""","=""1D""","=""2""",,"=""""","=""L7590c86""",
"=""761.27""","=""0.03""","=""""","=""""","=""1d""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",,"=""""","=""L7590c86""",
"=""761.55""","=""0.03""","=""""","=""""","=""0""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",,"=""""","=""L7590c86""",
"=""761.88""","=""0.03""","=""""","=""""","=""1d""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",,"=""""","=""L7590c86""",
"=""762.08""","=""0.03""","=""""","=""""","=""0""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",,"=""""","=""L7590c86""",
"=""763.17""","=""0.03""","=""""","=""""","=""1d""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",,"=""""","=""L7590c86""",
"=""763.52""","=""0.03""","=""""","=""""","=""0""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",,"=""""","=""L7590c86""",
"=""764.64""","=""0.03""","=""764.650""","=""0.011""","=""3""","=""""",,"=""8.6189570""","=""10.239962""","=""5d10.6s.7p""","=""3P*""","=""0""","=""5d10.6s.13s""","=""3S""","=""1""",,"=""""","=""L7590c86""",
"=""765.37""","=""0.03""","=""""","=""""","=""1d""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",,"=""""","=""L7590c86""",
"=""766.69""","=""0.04""","=""766.703""","=""0.018""","=""4""","=""""",,"=""8.540829""","=""10.15749""","=""5d9.6s2.(2D<5/2>).6p""","=""2[3/2]*""","=""2""","=""5d10.6s.8f""","=""3F*""","=""4""",E2,"=""""","=""L15167c86""",
"=""767.40""","=""0.03""","=""767.418""","=""0.005""","=""5""","=""""",,"=""8.540829""","=""10.155986""","=""5d9.6s2.(2D<5/2>).6p""","=""2[3/2]*""","=""2""","=""5d10.6s.10d""","=""3D""","=""3""",,"=""""","=""L7590c86""",
"=""767.73""","=""0.03""","=""767.733""","=""0.009""","=""3""","=""""",,"=""8.540829""","=""10.155323""","=""5d9.6s2.(2D<5/2>).6p""","=""2[3/2]*""","=""2""","=""5d10.6s.10d""","=""3D""","=""2""",,"=""""","=""L7590c86""",
"=""768.52""","=""0.03""","=""768.537""","=""0.009""","=""1""","=""""",,"=""8.540829""","=""10.153635""","=""5d9.6s2.(2D<5/2>).6p""","=""2[3/2]*""","=""2""","=""5d10.6s.10d""","=""1D""","=""2""",,"=""""","=""L7590c86""",
"=""769.30""","=""0.03""","=""""","=""""","=""1d""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",,"=""""","=""L7590c86""",
"=""770.41""","=""0.03""","=""""","=""""","=""1d""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",,"=""""","=""L7590c86""",
"=""770.66""","=""0.03""","=""""","=""""","=""1d""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",,"=""""","=""L7590c86""",
"=""771.87""","=""0.03""","=""""","=""""","=""2""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",,"=""""","=""L7590c86""",
"=""772.02""","=""0.03""","=""""","=""""","=""1""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",,"=""""","=""L7590c86""",
"=""772.8825""","=""0.0005""","=""772.8825""","=""0.0004""","=""30""","=""6.e+05""",D,"=""7.9260767""","=""9.5298144""","=""5d10.6s.7s""","=""1S""","=""0""","=""5d10.6s.8p""","=""1P*""","=""1""",,"=""T3462""","=""L3499""",
"=""773.26""","=""0.03""","=""773.239""","=""0.011""","=""5""","=""""",,"=""8.6369628""","=""10.239962""","=""5d10.6s.7p""","=""3P*""","=""1""","=""5d10.6s.13s""","=""3S""","=""1""",,"=""""","=""L7590c86""",
"=""773.47""","=""0.05""","=""773.390""","=""0.004""","=""0""","=""""",,"=""8.6189570""","=""10.221642""","=""5d10.6s.7p""","=""3P*""","=""0""","=""5d10.6s.11d""","=""3D""","=""1""",,"=""""","=""L7589c86""",
"=""779.52""","=""0.03""","=""""","=""""","=""1""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",,"=""""","=""L7590c86""",
"=""781.39""","=""0.05""","=""781.389""","=""0.024""","=""1""","=""""",,"=""8.6369628""","=""10.22324""","=""5d10.6s.7p""","=""3P*""","=""1""","=""5d10.6s.9f""","=""3F*""","=""3""",E2,"=""""","=""L7589c86""",
"=""782.07""","=""0.03""","=""782.037""","=""0.010""","=""8""","=""""",,"=""8.6369628""","=""10.221927""","=""5d10.6s.7p""","=""3P*""","=""1""","=""5d10.6s.11d""","=""3D""","=""2""",,"=""""","=""L7590c86""",
"=""782.22""","=""0.06""","=""782.178""","=""0.004""","=""1""","=""""",,"=""8.6369628""","=""10.221642""","=""5d10.6s.7p""","=""3P*""","=""1""","=""5d10.6s.11d""","=""3D""","=""1""",,"=""""","=""L15169,L7589c86""",
"=""782.60""","=""0.03""","=""782.631""","=""0.010""","=""4""","=""""",,"=""8.6369628""","=""10.22072""","=""5d10.6s.7p""","=""3P*""","=""1""","=""5d10.6s.11d""","=""1D""","=""2""",,"=""""","=""L7590c86""",
"=""789.91""","=""0.06""","=""789.738""","=""0.019""","=""00""","=""""",,"=""10.052323""","=""11.62183""","=""5d10.6s.9d""","=""3D""","=""2""","=""5d9.6s2.(2D<3/2>).6p""","=""2[3/2]*""","=""1""",,"=""""","=""L15169c86""",
"=""792.98""","=""0.03""","=""792.967""","=""0.005""","=""3""","=""""",,"=""8.6189570""","=""10.182076""","=""5d10.6s.7p""","=""3P*""","=""0""","=""5d10.6s.12s""","=""3S""","=""1""",,"=""""","=""L7590c86""",
"=""793.69""","=""0.03""","=""793.703""","=""0.019""","=""1""","=""""",,"=""8.8285795""","=""10.39025""","=""5d10.6s.7p""","=""3P*""","=""2""","=""5d10.6s.20d""","=""3D""","=""3""",,"=""""","=""L7590c86""",
"=""795.12""","=""0.03""","=""795.12""","=""0.03""","=""0d""","=""""",,"=""8.8441714""","=""10.40306""","=""5d10.6s.6d""","=""1D""","=""2""","=""5d10.6s.21f""","=""1F*""","=""3""",,"=""""","=""L7590c86""",
"=""796.86""","=""0.03""","=""796.86""","=""0.04""","=""0*""","=""""",,"=""8.8441714""","=""10.39965""","=""5d10.6s.6d""","=""1D""","=""2""","=""5d10.6s.20f""","=""1F*""","=""3""",,"=""""","=""L7590c86""",
"=""796.86""","=""0.03""","=""796.885""","=""0.019""","=""0*""","=""""",,"=""8.8285795""","=""10.38401""","=""5d10.6s.7p""","=""3P*""","=""2""","=""5d10.6s.19d""","=""3D""","=""3""",,"=""""","=""L7590c86""",
"=""797.33""","=""0.03""","=""797.3042""","=""0.0007""","=""1""","=""""",,"=""7.9260767""","=""9.4806918""","=""5d10.6s.7s""","=""1S""","=""0""","=""5d10.6s.8p""","=""3P*""","=""1""",,"=""""","=""L7590c86""",
"=""797.91""","=""0.03""","=""797.882""","=""0.006""","=""7""","=""""",,"=""8.540829""","=""10.094319""","=""5d9.6s2.(2D<5/2>).6p""","=""2[3/2]*""","=""2""","=""5d10.6s.11s""","=""3S""","=""1""",,"=""""","=""L7590c86""",
"=""799.10""","=""0.03""","=""799.10""","=""0.03""","=""0""","=""""",,"=""8.8441714""","=""10.39529""","=""5d10.6s.6d""","=""1D""","=""2""","=""5d10.6s.19f""","=""1F*""","=""3""",,"=""""","=""L7590c86""",
"=""799.86""","=""0.03""","=""799.859""","=""0.012""","=""0""","=""""",,"=""8.6369628""","=""10.186612""","=""5d10.6s.7p""","=""3P*""","=""1""","=""5d10.6s.12s""","=""1S""","=""0""",,"=""""","=""L7590c86""",
"=""800.71""","=""0.03""","=""""","=""""","=""1""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",,"=""""","=""L7590""",
"=""801.33""","=""0.03""","=""801.32""","=""0.03""","=""0""","=""""",,"=""8.8563376""","=""10.40315""","=""5d10.6s.6d""","=""3D""","=""3""","=""5d10.6s.21f""","=""3F*""","=""4""",,"=""""","=""L7590c86""",
"=""801.79""","=""0.03""","=""801.79""","=""0.03""","=""1""","=""""",,"=""8.8441714""","=""10.39009""","=""5d10.6s.6d""","=""1D""","=""2""","=""5d10.6s.18f""","=""1F*""","=""3""",,"=""""","=""L7590c86""",
"=""802.23""","=""0.03""","=""802.207""","=""0.005""","=""6""","=""""",,"=""8.6369628""","=""10.182076""","=""5d10.6s.7p""","=""3P*""","=""1""","=""5d10.6s.12s""","=""3S""","=""1""",,"=""""","=""L7590c86""",
"=""803.19""","=""0.03""","=""803.18""","=""0.05""","=""0d*""","=""""",,"=""8.8563376""","=""10.39957""","=""5d10.6s.6d""","=""3D""","=""3""","=""5d10.6s.20f""","=""3F*""","=""4""",,"=""""","=""L7590c86""",
"=""803.19""","=""0.03""","=""803.18""","=""0.05""","=""0d*""","=""""",,"=""8.8519849""","=""10.39522""","=""5d10.6s.6d""","=""3D""","=""2""","=""5d10.6s.19f""","=""3F*""","=""3""",,"=""""","=""L7590c86""",
"=""805.00""","=""0.03""","=""805.00""","=""0.03""","=""1""","=""""",,"=""8.8441714""","=""10.38392""","=""5d10.6s.6d""","=""1D""","=""2""","=""5d10.6s.17f""","=""1F*""","=""3""",,"=""""","=""L7590c86""",
"=""805.41""","=""0.03""","=""805.379""","=""0.019""","=""2""","=""""",,"=""8.8285795""","=""10.36761""","=""5d10.6s.7p""","=""3P*""","=""2""","=""5d10.6s.17d""","=""3D""","=""3""",,"=""""","=""L7590c86""",
"=""805.82""","=""0.04""","=""805.806""","=""0.019""","=""1""","=""""",,"=""8.6189570""","=""10.15717""","=""5d10.6s.7p""","=""3P*""","=""0""","=""5d10.6s.8f""","=""3F*""","=""2""",E2,"=""""","=""L15167c86""",
"=""805.84""","=""0.03""","=""805.84""","=""0.03""","=""1""","=""""",,"=""8.8519849""","=""10.39014""","=""5d10.6s.6d""","=""3D""","=""2""","=""5d10.6s.18f""","=""3F*""","=""3""",,"=""""","=""L7590c86""",
"=""807.07""","=""0.04""","=""807.048""","=""0.013""","=""5""","=""""",,"=""8.6189570""","=""10.15480""","=""5d10.6s.7p""","=""3P*""","=""0""","=""5d10.6s.10d""","=""3D""","=""1""",,"=""""","=""L7592c86""",
"=""807.81""","=""0.03""","=""""","=""""","=""0d""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",,"=""""","=""L7590c86""",
"=""808.04""","=""0.03""","=""808.04""","=""0.03""","=""0""","=""""",,"=""8.8563376""","=""10.39030""","=""5d10.6s.6d""","=""3D""","=""3""","=""5d10.6s.18f""","=""3F*""","=""4""",,"=""""","=""L7590c86""",
"=""809.04""","=""0.03""","=""809.04""","=""0.04""","=""1d*""","=""""",,"=""8.8441714""","=""10.37624""","=""5d10.6s.6d""","=""1D""","=""2""","=""5d10.6s.16f""","=""1F*""","=""3""",,"=""""","=""L7590c86""",
"=""809.04""","=""0.03""","=""809.092""","=""0.013""","=""1d*""","=""""",,"=""8.839436""","=""10.37140""","=""5d10.6s.7p""","=""1P*""","=""1""","=""5d10.6s.19s""","=""1S""","=""0""",,"=""""","=""L7590c86""",
"=""811.31""","=""0.03""","=""811.300""","=""0.020""","=""4*""","=""""",,"=""8.8285795""","=""10.35638""","=""5d10.6s.7p""","=""3P*""","=""2""","=""5d10.6s.16d""","=""3D""","=""3""",,"=""""","=""L7590c86""",
"=""811.31""","=""0.03""","=""811.311""","=""0.013""","=""4*""","=""""",,"=""8.839436""","=""10.367212""","=""5d10.6s.7p""","=""1P*""","=""1""","=""5d10.6s.17d""","=""1D""","=""2""",,"=""""","=""L7590c86""",
"=""812.92""","=""0.03""","=""812.93""","=""0.03""","=""1d""","=""""",,"=""8.8519849""","=""10.37672""","=""5d10.6s.6d""","=""3D""","=""2""","=""5d10.6s.16f""","=""3F*""","=""3""",,"=""""","=""L7590c86""",
"=""813.63""","=""0.03""","=""813.63""","=""0.03""","=""2d""","=""""",,"=""8.8441714""","=""10.36760""","=""5d10.6s.6d""","=""1D""","=""2""","=""5d10.6s.15f""","=""1F*""","=""3""",,"=""""","=""L7590c86""",
"=""814.54""","=""0.04""","=""814.497""","=""0.013""","=""2""","=""""",,"=""8.839436""","=""10.36124""","=""5d10.6s.7p""","=""1P*""","=""1""","=""5d10.6s.18s""","=""1S""","=""0""",,"=""""","=""L15167c86""",
"=""815.31""","=""0.03""","=""815.297""","=""0.020""","=""3""","=""""",,"=""8.6369628""","=""10.15727""","=""5d10.6s.7p""","=""3P*""","=""1""","=""5d10.6s.8f""","=""3F*""","=""3""",E2,"=""""","=""L7590c86""",
"=""815.36""","=""0.04""","=""815.350""","=""0.020""","=""4""","=""""",,"=""8.6369628""","=""10.15717""","=""5d10.6s.7p""","=""3P*""","=""1""","=""5d10.6s.8f""","=""3F*""","=""2""",E2,"=""""","=""L15167c86""",
"=""816.34""","=""0.03""","=""816.342""","=""0.010""","=""10""","=""""",,"=""8.6369628""","=""10.155323""","=""5d10.6s.7p""","=""3P*""","=""1""","=""5d10.6s.10d""","=""3D""","=""2""",,"=""""","=""L7590c86""",
"=""816.64""","=""0.03""","=""816.622""","=""0.013""","=""8""","=""""",,"=""8.6369628""","=""10.15480""","=""5d10.6s.7p""","=""3P*""","=""1""","=""5d10.6s.10d""","=""3D""","=""1""",,"=""""","=""L7590c86""",
"=""817.28""","=""0.03""","=""817.251""","=""0.010""","=""9*""","=""""",,"=""8.6369628""","=""10.153635""","=""5d10.6s.7p""","=""3P*""","=""1""","=""5d10.6s.10d""","=""1D""","=""2""",,"=""""","=""L7590c86""",
"=""817.28""","=""0.03""","=""817.314""","=""0.013""","=""9*""","=""""",,"=""8.839436""","=""10.35599""","=""5d10.6s.7p""","=""1P*""","=""1""","=""5d10.6s.16d""","=""1D""","=""2""",,"=""""","=""L7590c86""",
"=""817.72""","=""0.03""","=""817.72""","=""0.03""","=""0""","=""""",,"=""8.8519849""","=""10.36778""","=""5d10.6s.6d""","=""3D""","=""2""","=""5d10.6s.15f""","=""3F*""","=""3""",,"=""""","=""L7590c86""",
"=""818.14""","=""0.04""","=""818.088""","=""0.020""","=""0*""","=""""",,"=""8.540829""","=""10.05595""","=""5d9.6s2.(2D<5/2>).6p""","=""2[3/2]*""","=""2""","=""5d10.6s.7f""","=""3F*""","=""4""",E2,"=""""","=""L15167c86""",
