obs_wl_vac(nm),unc_obs_wl,ritz_wl_vac(nm),unc_ritz_wl,intens,Aki(s^-1),Acc,Ei(cm-1),Ek(cm-1),conf_i,term_i,J_i,conf_k,term_k,J_k,Type,tp_ref,line_ref,
"=""61.86716""","=""0.00040""","=""61.867169""","=""0.000015""","=""50""","=""8.0e+07""",B,"=""0.0000""","=""161636.6175""","=""2s2.2p6""","=""1S""","=""0""","=""2s2.2p5.(2P*<3/2>).3d""","=""2[3/2]*""","=""1""",,"=""T6844n,T6976""","=""L6178""",
"=""61.91023""","=""0.00040""","=""61.910238""","=""0.000015""","=""40""","=""2.66e+07""",C,"=""0.0000""","=""161524.1739""","=""2s2.2p6""","=""1S""","=""0""","=""2s2.2p5.(2P*<3/2>).3d""","=""2[1/2]*""","=""1""",,"=""T6844n,T6976""","=""L6178""",
"=""62.68232""","=""0.00040""","=""62.682320""","=""0.000016""","=""60""","=""9.45e+07""",B+,"=""0.0000""","=""159534.6196""","=""2s2.2p6""","=""1S""","=""0""","=""2s2.2p5.(2P*<1/2>).4s""","=""2[1/2]*""","=""1""",,"=""T6844""","=""L6178""",
"=""62.97388""","=""0.00040""","=""62.973881""","=""0.000016""","=""60""","=""7.23e+07""",B+,"=""0.0000""","=""158795.9924""","=""2s2.2p6""","=""1S""","=""0""","=""2s2.2p5.(2P*<3/2>).4s""","=""2[3/2]*""","=""1""",,"=""T5842""","=""L6178""",
"=""73.58962""","=""0.00040""","=""73.589627""","=""0.000022""","=""300""","=""5.88e+08""",A,"=""0.0000""","=""135888.7173""","=""2s2.2p6""","=""1S""","=""0""","=""2s2.2p5.(2P*<1/2>).3s""","=""2[1/2]*""","=""1""",,"=""T6496""","=""L6178""",
"=""74.37195""","=""0.00002""","=""74.371955""","=""0.000022""","=""120""","=""4.40e+07""",A,"=""0.0000""","=""134459.2871""","=""2s2.2p6""","=""1S""","=""0""","=""2s2.2p5.(2P*<3/2>).3s""","=""2[3/2]*""","=""1""",,"=""T6496""","=""L1407""",
obs_wl_air(nm),unc_obs_wl,ritz_wl_air(nm),unc_ritz_wl,intens,Aki(s^-1),Acc,Ei(cm-1),Ek(cm-1),conf_i,term_i,J_i,conf_k,term_k,J_k,Type,tp_ref,line_ref,
"=""256.179""","=""0.002""","=""256.1786""","=""0.0013""","=""80""","=""""",,"=""134041.8400""","=""173065.4""","=""2s2.2p5.(2P*<3/2>).3s""","=""2[3/2]*""","=""2""","=""2s2.2p5.(2P*<1/2>).9p""","=""2[3/2]""","=""2""",,"=""""","=""L3469""",
"=""257.455""","=""0.002""","=""257.4553""","=""0.0020""","=""80*""","=""""",,"=""134041.8400""","=""172871.9""","=""2s2.2p5.(2P*<3/2>).3s""","=""2[3/2]*""","=""2""","=""2s2.2p5.(2P*<3/2>).11p""","=""2[3/2]""","=""1""",,"=""""","=""L3469""",
"=""257.455""","=""0.002""","=""257.4553""","=""0.0020""","=""80*""","=""""",,"=""134041.8400""","=""172871.9""","=""2s2.2p5.(2P*<3/2>).3s""","=""2[3/2]*""","=""2""","=""2s2.2p5.(2P*<3/2>).11p""","=""2[3/2]""","=""2""",,"=""""","=""L3469""",
"=""258.948""","=""0.002""","=""258.9489""","=""0.0013""","=""20""","=""""",,"=""134459.2871""","=""173065.4""","=""2s2.2p5.(2P*<3/2>).3s""","=""2[3/2]*""","=""1""","=""2s2.2p5.(2P*<1/2>).9p""","=""2[3/2]""","=""2""",,"=""""","=""L3469""",
"=""259.067""","=""0.002""","=""259.0687""","=""0.0020""","=""100*""","=""""",,"=""134041.8400""","=""172630.1""","=""2s2.2p5.(2P*<3/2>).3s""","=""2[3/2]*""","=""2""","=""2s2.2p5.(2P*<3/2>).10p""","=""2[3/2]""","=""1""",,"=""""","=""L3469""",
"=""259.067""","=""0.002""","=""259.0667""","=""0.0020""","=""100*""","=""""",,"=""134041.8400""","=""172630.4""","=""2s2.2p5.(2P*<3/2>).3s""","=""2[3/2]*""","=""2""","=""2s2.2p5.(2P*<3/2>).10p""","=""2[3/2]""","=""2""",,"=""""","=""L3469""",
"=""259.115""","=""0.002""","=""259.1150""","=""0.0020""","=""30""","=""""",,"=""134041.8400""","=""172623.2""","=""2s2.2p5.(2P*<3/2>).3s""","=""2[3/2]*""","=""2""","=""2s2.2p5.(2P*<3/2>).10p""","=""2[5/2]""","=""3""",,"=""""","=""L3469""",
"=""259.456""","=""0.002""","=""259.452""","=""0.003""","=""20""","=""""",,"=""134041.8400""","=""172573.1""","=""2s2.2p5.(2P*<3/2>).3s""","=""2[3/2]*""","=""2""","=""2s2.2p5.(2P*<1/2>).8p""","=""2[3/2]""","=""2""",,"=""""","=""L3469""",
"=""259.521""","=""0.002""","=""259.5213""","=""0.0020""","=""500""","=""""",,"=""134041.8400""","=""172562.8""","=""2s2.2p5.(2P*<3/2>).3s""","=""2[3/2]*""","=""2""","=""2s2.2p5.(2P*<1/2>).8p""","=""2[1/2]""","=""1""",,"=""""","=""L3469""",
"=""261.359""","=""0.002""","=""261.3588""","=""0.0021""","=""300*""","=""""",,"=""134041.8400""","=""172292.0""","=""2s2.2p5.(2P*<3/2>).3s""","=""2[3/2]*""","=""2""","=""2s2.2p5.(2P*<3/2>).9p""","=""2[3/2]""","=""2""",,"=""""","=""L3469""",
"=""261.359""","=""0.002""","=""261.3642""","=""0.0014""","=""300*""","=""""",,"=""134041.8400""","=""172291.2""","=""2s2.2p5.(2P*<3/2>).3s""","=""2[3/2]*""","=""2""","=""2s2.2p5.(2P*<3/2>).9p""","=""2[3/2]""","=""1""",,"=""""","=""L3469""",
"=""261.39250""","=""0.00010""","=""261.39250""","=""0.00010""","=""20""","=""""",,"=""134041.8400""","=""172287.066""","=""2s2.2p5.(2P*<3/2>).3s""","=""2[3/2]*""","=""2""","=""2s2.2p5.(2P*<3/2>).9p""","=""2[5/2]""","=""2""",,"=""""","=""L2637""",
"=""261.426""","=""0.002""","=""261.4258""","=""0.0021""","=""50""","=""""",,"=""134041.8400""","=""172282.2""","=""2s2.2p5.(2P*<3/2>).3s""","=""2[3/2]*""","=""2""","=""2s2.2p5.(2P*<3/2>).9p""","=""2[5/2]""","=""3""",,"=""""","=""L3469""",
"=""261.662""","=""0.002""","=""261.6622""","=""0.0021""","=""250""","=""""",,"=""134459.2871""","=""172665.1""","=""2s2.2p5.(2P*<3/2>).3s""","=""2[3/2]*""","=""1""","=""2s2.2p5.(2P*<3/2>).10p""","=""2[1/2]""","=""0""",,"=""""","=""L3469""",
"=""261.902""","=""0.002""","=""261.9001""","=""0.0021""","=""50*""","=""""",,"=""134459.2871""","=""172630.4""","=""2s2.2p5.(2P*<3/2>).3s""","=""2[3/2]*""","=""1""","=""2s2.2p5.(2P*<3/2>).10p""","=""2[3/2]""","=""2""",,"=""""","=""L3469""",
"=""261.902""","=""0.002""","=""261.9021""","=""0.0021""","=""50*""","=""""",,"=""134459.2871""","=""172630.1""","=""2s2.2p5.(2P*<3/2>).3s""","=""2[3/2]*""","=""1""","=""2s2.2p5.(2P*<3/2>).10p""","=""2[3/2]""","=""1""",,"=""""","=""L3469""",
"=""261.977""","=""0.002""","=""261.9769""","=""0.0021""","=""30""","=""""",,"=""134459.2871""","=""172619.2""","=""2s2.2p5.(2P*<3/2>).3s""","=""2[3/2]*""","=""1""","=""2s2.2p5.(2P*<3/2>).10p""","=""2[1/2]""","=""1""",,"=""""","=""L3469""",
"=""262.110""","=""0.002""","=""262.1102""","=""0.0021""","=""80""","=""""",,"=""134459.2871""","=""172599.8""","=""2s2.2p5.(2P*<3/2>).3s""","=""2[3/2]*""","=""1""","=""2s2.2p5.(2P*<1/2>).8p""","=""2[1/2]""","=""0""",,"=""""","=""L3469""",
"=""262.290""","=""0.002""","=""262.294""","=""0.003""","=""150""","=""""",,"=""134459.2871""","=""172573.1""","=""2s2.2p5.(2P*<3/2>).3s""","=""2[3/2]*""","=""1""","=""2s2.2p5.(2P*<1/2>).8p""","=""2[3/2]""","=""2""",,"=""""","=""L3469""",
"=""263.997""","=""0.002""","=""263.99605""","=""0.00007""","=""150""","=""""",,"=""134459.2871""","=""172327.358""","=""2s2.2p5.(2P*<3/2>).3s""","=""2[3/2]*""","=""1""","=""2s2.2p5.(2P*<3/2>).9p""","=""2[1/2]""","=""0""",,"=""""","=""L3469""",
"=""264.247""","=""0.002""","=""264.2428""","=""0.0021""","=""80*""","=""""",,"=""134459.2871""","=""172292.0""","=""2s2.2p5.(2P*<3/2>).3s""","=""2[3/2]*""","=""1""","=""2s2.2p5.(2P*<3/2>).9p""","=""2[3/2]""","=""2""",,"=""""","=""L3469""",
"=""264.247""","=""0.002""","=""264.2484""","=""0.0014""","=""80*""","=""""",,"=""134459.2871""","=""172291.2""","=""2s2.2p5.(2P*<3/2>).3s""","=""2[3/2]*""","=""1""","=""2s2.2p5.(2P*<3/2>).9p""","=""2[3/2]""","=""1""",,"=""""","=""L3469""",
"=""264.551""","=""0.002""","=""264.5509""","=""0.0021""","=""500""","=""""",,"=""134041.8400""","=""171830.5""","=""2s2.2p5.(2P*<3/2>).3s""","=""2[3/2]*""","=""2""","=""2s2.2p5.(2P*<1/2>).7p""","=""2[1/2]""","=""1""",,"=""""","=""L3469""",
"=""264.570""","=""0.002""","=""264.57175""","=""0.00010""","=""300""","=""""",,"=""134041.8400""","=""171827.517""","=""2s2.2p5.(2P*<3/2>).3s""","=""2[3/2]*""","=""2""","=""2s2.2p5.(2P*<1/2>).7p""","=""2[3/2]""","=""2""",,"=""""","=""L3469""",
"=""264.742""","=""0.002""","=""264.7421""","=""0.0014""","=""2000""","=""""",,"=""134041.8400""","=""171803.2""","=""2s2.2p5.(2P*<3/2>).3s""","=""2[3/2]*""","=""2""","=""2s2.2p5.(2P*<3/2>).8p""","=""2[3/2]""","=""2""",,"=""""","=""L3469""",
"=""264.776""","=""0.002""","=""264.77850""","=""0.00010""","=""80""","=""""",,"=""134041.8400""","=""171798.014""","=""2s2.2p5.(2P*<3/2>).3s""","=""2[3/2]*""","=""2""","=""2s2.2p5.(2P*<3/2>).8p""","=""2[3/2]""","=""1""",,"=""""","=""L3469""",
"=""264.821""","=""0.002""","=""264.8235""","=""0.0021""","=""150""","=""""",,"=""134041.8400""","=""171791.6""","=""2s2.2p5.(2P*<3/2>).3s""","=""2[3/2]*""","=""2""","=""2s2.2p5.(2P*<3/2>).8p""","=""2[5/2]""","=""2""",,"=""""","=""L3469""",
"=""264.856""","=""0.002""","=""264.8558""","=""0.0021""","=""250""","=""""",,"=""134041.8400""","=""171787.0""","=""2s2.2p5.(2P*<3/2>).3s""","=""2[3/2]*""","=""2""","=""2s2.2p5.(2P*<3/2>).8p""","=""2[5/2]""","=""3""",,"=""""","=""L3469""",
"=""265.101""","=""0.002""","=""265.0999""","=""0.0014""","=""500""","=""""",,"=""134041.8400""","=""171752.24""","=""2s2.2p5.(2P*<3/2>).3s""","=""2[3/2]*""","=""2""","=""2s2.2p5.(2P*<3/2>).8p""","=""2[1/2]""","=""1""",,"=""""","=""L3469""",
"=""265.752""","=""0.002""","=""265.751676""","=""0.000011""","=""150*""","=""""",,"=""134041.8400""","=""171659.7595""","=""2s2.2p5.(2P*<3/2>).3s""","=""2[3/2]*""","=""2""","=""2s2.2p5.(2P*<1/2>).6f""","=""2[5/2]""","=""2""",,"=""""","=""L3469""",
"=""265.752""","=""0.002""","=""265.751752""","=""0.000011""","=""150*""","=""""",,"=""134041.8400""","=""171659.7487""","=""2s2.2p5.(2P*<3/2>).3s""","=""2[3/2]*""","=""2""","=""2s2.2p5.(2P*<1/2>).6f""","=""2[5/2]""","=""3""",,"=""""","=""L3469""",
"=""266.784""","=""0.002""","=""266.7826""","=""0.0014""","=""20""","=""""",,"=""134818.6405""","=""172291.2""","=""2s2.2p5.(2P*<1/2>).3s""","=""2[1/2]*""","=""0""","=""2s2.2p5.(2P*<3/2>).9p""","=""2[3/2]""","=""1""",,"=""""","=""L3469""",
"=""266.913""","=""0.002""","=""266.91366""","=""0.00014""","=""30""","=""""",,"=""134459.2871""","=""171913.45""","=""2s2.2p5.(2P*<3/2>).3s""","=""2[3/2]*""","=""1""","=""2s2.2p5.(2P*<1/2>).7p""","=""2[1/2]""","=""0""",,"=""""","=""L3469""",
"=""267.52750""","=""0.00010""","=""267.52750""","=""0.00010""","=""2000""","=""""",,"=""134459.2871""","=""171827.517""","=""2s2.2p5.(2P*<3/2>).3s""","=""2[3/2]*""","=""1""","=""2s2.2p5.(2P*<1/2>).7p""","=""2[3/2]""","=""2""",,"=""""","=""L2637""",
"=""267.564""","=""0.002""","=""267.56533""","=""0.00010""","=""2000""","=""""",,"=""134459.2871""","=""171822.233""","=""2s2.2p5.(2P*<3/2>).3s""","=""2[3/2]*""","=""1""","=""2s2.2p5.(2P*<1/2>).7p""","=""2[3/2]""","=""1""",,"=""""","=""L3469""",
"=""267.7020""","=""0.0020""","=""267.7017""","=""0.0014""","=""10""","=""""",,"=""134459.2871""","=""171803.2""","=""2s2.2p5.(2P*<3/2>).3s""","=""2[3/2]*""","=""1""","=""2s2.2p5.(2P*<3/2>).8p""","=""2[3/2]""","=""2""",,"=""""","=""L3469""",
"=""267.73890""","=""0.00010""","=""267.73889""","=""0.00010""","=""150""","=""""",,"=""134459.2871""","=""171798.014""","=""2s2.2p5.(2P*<3/2>).3s""","=""2[3/2]*""","=""1""","=""2s2.2p5.(2P*<3/2>).8p""","=""2[3/2]""","=""1""",,"=""""","=""L2637""",
"=""267.787""","=""0.002""","=""267.7849""","=""0.0022""","=""20""","=""""",,"=""134459.2871""","=""171791.6""","=""2s2.2p5.(2P*<3/2>).3s""","=""2[3/2]*""","=""1""","=""2s2.2p5.(2P*<3/2>).8p""","=""2[5/2]""","=""2""",,"=""""","=""L3469""",
"=""268.0685""","=""0.0020""","=""268.0675""","=""0.0014""","=""10""","=""""",,"=""134459.2871""","=""171752.24""","=""2s2.2p5.(2P*<3/2>).3s""","=""2[3/2]*""","=""1""","=""2s2.2p5.(2P*<3/2>).8p""","=""2[1/2]""","=""1""",,"=""""","=""L3469""",
"=""268.67420""","=""0.00010""","=""268.67420""","=""0.00010""","=""150""","=""""",,"=""135888.7173""","=""173097.468""","=""2s2.2p5.(2P*<1/2>).3s""","=""2[1/2]*""","=""1""","=""2s2.2p5.(2P*<1/2>).9p""","=""2[1/2]""","=""0""",,"=""""","=""L2637""",
"=""270.0555""","=""0.0020""","=""270.0562""","=""0.0009""","=""80""","=""""",,"=""134041.8400""","=""171060.19""","=""2s2.2p5.(2P*<3/2>).3s""","=""2[3/2]*""","=""2""","=""2s2.2p5.(2P*<3/2>).7p""","=""2[3/2]""","=""2""",,"=""""","=""L3469""",
"=""270.0681""","=""0.0020""","=""270.0722""","=""0.0015""","=""20""","=""""",,"=""134041.8400""","=""171058.0""","=""2s2.2p5.(2P*<3/2>).3s""","=""2[3/2]*""","=""2""","=""2s2.2p5.(2P*<3/2>).7p""","=""2[3/2]""","=""1""",,"=""""","=""L3469""",
"=""270.16390""","=""0.00010""","=""270.16389""","=""0.00010""","=""20""","=""""",,"=""134818.6405""","=""171822.233""","=""2s2.2p5.(2P*<1/2>).3s""","=""2[1/2]*""","=""0""","=""2s2.2p5.(2P*<1/2>).7p""","=""2[3/2]""","=""1""",,"=""""","=""L2637""",
"=""270.1766""","=""0.0020""","=""270.1766""","=""0.0012""","=""20""","=""""",,"=""134041.8400""","=""171043.69""","=""2s2.2p5.(2P*<3/2>).3s""","=""2[3/2]*""","=""2""","=""2s2.2p5.(2P*<3/2>).7p""","=""2[5/2]""","=""2""",,"=""""","=""L3469""",
"=""270.25600""","=""0.00010""","=""270.25600""","=""0.00010""","=""30""","=""""",,"=""134041.8400""","=""171032.821""","=""2s2.2p5.(2P*<3/2>).3s""","=""2[3/2]*""","=""2""","=""2s2.2p5.(2P*<3/2>).7p""","=""2[5/2]""","=""3""",,"=""""","=""L2637""",
"=""270.432""","=""0.002""","=""270.4286""","=""0.0013""","=""20""","=""""",,"=""134041.8400""","=""171009.21""","=""2s2.2p5.(2P*<3/2>).3s""","=""2[3/2]*""","=""2""","=""2s2.2p5.(2P*<3/2>).7p""","=""2[1/2]""","=""1""",,"=""""","=""L3469""",
"=""270.674""","=""0.002""","=""270.6759""","=""0.0015""","=""30""","=""""",,"=""134818.6405""","=""171752.24""","=""2s2.2p5.(2P*<1/2>).3s""","=""2[1/2]*""","=""0""","=""2s2.2p5.(2P*<3/2>).8p""","=""2[1/2]""","=""1""",,"=""""","=""L3469""",
"=""272.4772""","=""0.0002""","=""272.47712""","=""0.00009""","=""30""","=""""",,"=""134459.2871""","=""171148.750""","=""2s2.2p5.(2P*<3/2>).3s""","=""2[3/2]*""","=""1""","=""2s2.2p5.(2P*<3/2>).7p""","=""2[1/2]""","=""0""",,"=""""","=""L3456""",
"=""273.1358""","=""0.0020""","=""273.1364""","=""0.0010""","=""30""","=""""",,"=""134459.2871""","=""171060.19""","=""2s2.2p5.(2P*<3/2>).3s""","=""2[3/2]*""","=""1""","=""2s2.2p5.(2P*<3/2>).7p""","=""2[3/2]""","=""2""",,"=""""","=""L3469""",
"=""273.1528""","=""0.0020""","=""273.1528""","=""0.0015""","=""30""","=""""",,"=""134459.2871""","=""171058.0""","=""2s2.2p5.(2P*<3/2>).3s""","=""2[3/2]*""","=""1""","=""2s2.2p5.(2P*<3/2>).7p""","=""2[3/2]""","=""1""",,"=""""","=""L3469""",
"=""273.261""","=""0.002""","=""273.2596""","=""0.0013""","=""10""","=""""",,"=""134459.2871""","=""171043.69""","=""2s2.2p5.(2P*<3/2>).3s""","=""2[3/2]*""","=""1""","=""2s2.2p5.(2P*<3/2>).7p""","=""2[5/2]""","=""2""",,"=""""","=""L3469""",
"=""273.4755""","=""0.0020""","=""273.476736""","=""0.000011""","=""20""","=""""",,"=""134041.8400""","=""170597.2023""","=""2s2.2p5.(2P*<3/2>).3s""","=""2[3/2]*""","=""2""","=""2s2.2p5.(2P*<1/2>).6p""","=""2[3/2]""","=""2""",,"=""""","=""L3469""",
"=""273.5168""","=""0.0020""","=""273.5174""","=""0.0013""","=""30""","=""""",,"=""134459.2871""","=""171009.21""","=""2s2.2p5.(2P*<3/2>).3s""","=""2[3/2]*""","=""1""","=""2s2.2p5.(2P*<3/2>).7p""","=""2[1/2]""","=""1""",,"=""""","=""L3469""",
"=""273.569""","=""0.002""","=""273.56731""","=""0.00022""","=""80""","=""""",,"=""134041.8400""","=""170585.10""","=""2s2.2p5.(2P*<3/2>).3s""","=""2[3/2]*""","=""2""","=""2s2.2p5.(2P*<1/2>).6p""","=""2[3/2]""","=""1""",,"=""""","=""L3469""",
"=""273.6174""","=""0.0002""","=""273.617852""","=""0.000011""","=""50""","=""""",,"=""134041.8400""","=""170578.3503""","=""2s2.2p5.(2P*<3/2>).3s""","=""2[3/2]*""","=""2""","=""2s2.2p5.(2P*<1/2>).6p""","=""2[1/2]""","=""1""",,"=""""","=""L3456""",
"=""274.353""","=""0.002""","=""274.35279""","=""0.00008""","=""150""","=""""",,"=""135888.7173""","=""172327.358""","=""2s2.2p5.(2P*<1/2>).3s""","=""2[1/2]*""","=""1""","=""2s2.2p5.(2P*<3/2>).9p""","=""2[1/2]""","=""0""",,"=""""","=""L3469""",
"=""275.582""","=""0.002""","=""275.583610""","=""0.000011""","=""150*""","=""""",,"=""134041.8400""","=""170317.7465""","=""2s2.2p5.(2P*<3/2>).3s""","=""2[3/2]*""","=""2""","=""2s2.2p5.(2P*<1/2>).5f""","=""2[5/2]""","=""3""",,"=""""","=""L3469""",
"=""275.582""","=""0.002""","=""275.583512""","=""0.000011""","=""150*""","=""""",,"=""134041.8400""","=""170317.7594""","=""2s2.2p5.(2P*<3/2>).3s""","=""2[3/2]*""","=""2""","=""2s2.2p5.(2P*<1/2>).5f""","=""2[5/2]""","=""2""",,"=""""","=""L3469""",
"=""275.864""","=""0.002""","=""275.8615""","=""0.0015""","=""30""","=""""",,"=""134818.6405""","=""171058.0""","=""2s2.2p5.(2P*<1/2>).3s""","=""2[1/2]*""","=""0""","=""2s2.2p5.(2P*<3/2>).7p""","=""2[3/2]""","=""1""",,"=""""","=""L3469""",
"=""275.9323""","=""0.0020""","=""275.932157""","=""0.000014""","=""20""","=""""",,"=""134459.2871""","=""170689.3736""","=""2s2.2p5.(2P*<3/2>).3s""","=""2[3/2]*""","=""1""","=""2s2.2p5.(2P*<1/2>).6p""","=""2[1/2]""","=""0""",,"=""""","=""L3469""",
"=""276.2324""","=""0.0020""","=""276.2335""","=""0.0014""","=""30""","=""""",,"=""134818.6405""","=""171009.21""","=""2s2.2p5.(2P*<1/2>).3s""","=""2[1/2]*""","=""0""","=""2s2.2p5.(2P*<3/2>).7p""","=""2[1/2]""","=""1""",,"=""""","=""L3469""",
"=""276.6364""","=""0.0002""","=""276.635971""","=""0.000012""","=""30""","=""""",,"=""134459.2871""","=""170597.2023""","=""2s2.2p5.(2P*<3/2>).3s""","=""2[3/2]*""","=""1""","=""2s2.2p5.(2P*<1/2>).6p""","=""2[3/2]""","=""2""",,"=""""","=""L3456""",
"=""276.728""","=""0.002""","=""276.72865""","=""0.00023""","=""30""","=""""",,"=""134459.2871""","=""170585.10""","=""2s2.2p5.(2P*<3/2>).3s""","=""2[3/2]*""","=""1""","=""2s2.2p5.(2P*<1/2>).6p""","=""2[3/2]""","=""1""",,"=""""","=""L3469""",
"=""276.777""","=""0.002""","=""276.780366""","=""0.000011""","=""20""","=""""",,"=""134459.2871""","=""170578.3503""","=""2s2.2p5.(2P*<3/2>).3s""","=""2[3/2]*""","=""1""","=""2s2.2p5.(2P*<1/2>).6p""","=""2[1/2]""","=""1""",,"=""""","=""L3469""",
"=""277.50515""","=""0.00020""","=""277.50515""","=""0.00015""","=""50""","=""""",,"=""135888.7173""","=""171913.45""","=""2s2.2p5.(2P*<1/2>).3s""","=""2[1/2]*""","=""1""","=""2s2.2p5.(2P*<1/2>).7p""","=""2[1/2]""","=""0""",,"=""""","=""L11529""",
"=""278.142""","=""0.002""","=""278.1418""","=""0.0023""","=""30*""","=""""",,"=""135888.7173""","=""171831.0""","=""2s2.2p5.(2P*<1/2>).3s""","=""2[1/2]*""","=""1""","=""2s2.2p5.(2P*<3/2>).8p""","=""2[1/2]""","=""0""",,"=""""","=""L3469""",
"=""278.142""","=""0.002""","=""278.1456""","=""0.0023""","=""30*""","=""""",,"=""135888.7173""","=""171830.5""","=""2s2.2p5.(2P*<1/2>).3s""","=""2[1/2]*""","=""1""","=""2s2.2p5.(2P*<1/2>).7p""","=""2[1/2]""","=""1""",,"=""""","=""L3469""",
"=""278.168""","=""0.002""","=""278.16873""","=""0.00011""","=""30""","=""""",,"=""135888.7173""","=""171827.517""","=""2s2.2p5.(2P*<1/2>).3s""","=""2[1/2]*""","=""1""","=""2s2.2p5.(2P*<1/2>).7p""","=""2[3/2]""","=""2""",,"=""""","=""L3469""",
"=""278.207""","=""0.002""","=""278.20963""","=""0.00011""","=""20""","=""""",,"=""135888.7173""","=""171822.233""","=""2s2.2p5.(2P*<1/2>).3s""","=""2[1/2]*""","=""1""","=""2s2.2p5.(2P*<1/2>).7p""","=""2[3/2]""","=""1""",,"=""""","=""L3469""",
"=""279.23208""","=""0.00008""","=""279.231998""","=""0.000011""","=""200""","=""""",,"=""134041.8400""","=""169843.7973""","=""2s2.2p5.(2P*<3/2>).3s""","=""2[3/2]*""","=""2""","=""2s2.2p5.(2P*<3/2>).6p""","=""2[3/2]""","=""2""",,"=""""","=""L4498""",
"=""279.2660""","=""0.0020""","=""279.265847""","=""0.000011""","=""30""","=""""",,"=""134041.8400""","=""169839.4581""","=""2s2.2p5.(2P*<3/2>).3s""","=""2[3/2]*""","=""2""","=""2s2.2p5.(2P*<3/2>).6p""","=""2[3/2]""","=""1""",,"=""""","=""L3469""",
"=""279.4597""","=""0.0002""","=""279.459587""","=""0.000018""","=""50""","=""""",,"=""134041.8400""","=""169814.642""","=""2s2.2p5.(2P*<3/2>).3s""","=""2[3/2]*""","=""2""","=""2s2.2p5.(2P*<3/2>).6p""","=""2[5/2]""","=""2""",,"=""""","=""L3456""",
"=""279.5092""","=""0.0002""","=""279.50915""","=""0.00023""","=""350""","=""""",,"=""134818.6405""","=""170585.10""","=""2s2.2p5.(2P*<1/2>).3s""","=""2[1/2]*""","=""0""","=""2s2.2p5.(2P*<1/2>).6p""","=""2[3/2]""","=""1""",,"=""""","=""L3456""",
"=""279.5613""","=""0.0020""","=""279.561907""","=""0.000011""","=""10""","=""""",,"=""134818.6405""","=""170578.3503""","=""2s2.2p5.(2P*<1/2>).3s""","=""2[1/2]*""","=""0""","=""2s2.2p5.(2P*<1/2>).6p""","=""2[1/2]""","=""1""",,"=""""","=""L3469""",
"=""279.59619""","=""0.00008""","=""279.596005""","=""0.000011""","=""80""","=""""",,"=""134041.8400""","=""169797.1890""","=""2s2.2p5.(2P*<3/2>).3s""","=""2[3/2]*""","=""2""","=""2s2.2p5.(2P*<3/2>).6p""","=""2[5/2]""","=""3""",,"=""""","=""L4498""",
"=""279.980""","=""0.002""","=""279.980082""","=""0.000013""","=""20""","=""""",,"=""134041.8400""","=""169748.1423""","=""2s2.2p5.(2P*<3/2>).3s""","=""2[3/2]*""","=""2""","=""2s2.2p5.(2P*<3/2>).6p""","=""2[1/2]""","=""1""",,"=""""","=""L3469""",
"=""281.46921""","=""0.00020""","=""281.469073""","=""0.000012""","=""200""","=""""",,"=""134459.2871""","=""169976.7100""","=""2s2.2p5.(2P*<3/2>).3s""","=""2[3/2]*""","=""1""","=""2s2.2p5.(2P*<3/2>).6p""","=""2[1/2]""","=""0""",,"=""""","=""L11529""",
"=""282.5259""","=""0.0020""","=""282.526391""","=""0.000011""","=""100""","=""""",,"=""134459.2871""","=""169843.7973""","=""2s2.2p5.(2P*<3/2>).3s""","=""2[3/2]*""","=""1""","=""2s2.2p5.(2P*<3/2>).6p""","=""2[3/2]""","=""2""",,"=""""","=""L3469""",
"=""282.5613""","=""0.0002""","=""282.561043""","=""0.000011""","=""80""","=""""",,"=""134459.2871""","=""169839.4581""","=""2s2.2p5.(2P*<3/2>).3s""","=""2[3/2]*""","=""1""","=""2s2.2p5.(2P*<3/2>).6p""","=""2[3/2]""","=""1""",,"=""""","=""L3456""",
"=""282.75890""","=""0.00010""","=""282.759384""","=""0.000018""","=""30""","=""""",,"=""134459.2871""","=""169814.642""","=""2s2.2p5.(2P*<3/2>).3s""","=""2[3/2]*""","=""1""","=""2s2.2p5.(2P*<3/2>).6p""","=""2[5/2]""","=""2""",,"=""""","=""L2637""",
"=""283.29226""","=""0.00008""","=""283.292253""","=""0.000013""","=""80""","=""""",,"=""134459.2871""","=""169748.1423""","=""2s2.2p5.(2P*<3/2>).3s""","=""2[3/2]*""","=""1""","=""2s2.2p5.(2P*<3/2>).6p""","=""2[1/2]""","=""1""",,"=""""","=""L4498""",
"=""283.52395""","=""0.00008""","=""283.52383""","=""0.00010""","=""150""","=""""",,"=""135888.7173""","=""171148.750""","=""2s2.2p5.(2P*<1/2>).3s""","=""2[1/2]*""","=""1""","=""2s2.2p5.(2P*<3/2>).7p""","=""2[1/2]""","=""0""",,"=""""","=""L4498""",
"=""284.257""","=""0.002""","=""284.2555""","=""0.0016""","=""150""","=""""",,"=""135888.7173""","=""171058.0""","=""2s2.2p5.(2P*<1/2>).3s""","=""2[1/2]*""","=""1""","=""2s2.2p5.(2P*<3/2>).7p""","=""2[3/2]""","=""1""",,"=""""","=""L3469""",
"=""284.370""","=""0.010""","=""284.3712""","=""0.0014""","=""10""","=""""",,"=""135888.7173""","=""171043.69""","=""2s2.2p5.(2P*<1/2>).3s""","=""2[1/2]*""","=""1""","=""2s2.2p5.(2P*<3/2>).7p""","=""2[5/2]""","=""2""",,"=""""","=""L3469""",
